id_venda;operador;valor_total;forma_pagamento;data_venda
843;Usuario Teste;7,50;Cartão de Débito;02/06/2026 14:04
7695;Usuario Teste;5,00;PIX;02/06/2026 13:55
643;Usuario Teste;2,00;PIX;02/06/2026 13:53
1196;Usuario Teste;2,50;Cartão de Débito;02/06/2026 12:33
1297;Usuario Teste;11,50;PIX;02/06/2026 12:32
9617;Usuario Teste;9,50;Dinheiro;02/06/2026 12:11
7043;Usuario Teste;10,00;Cartão de Crédito;02/06/2026 12:09
386;Usuario Teste;6,00;PIX;02/06/2026 12:08
1559;Usuario Teste;3,00;Cartão de Crédito;02/06/2026 11:32
3242;Usuario Teste;6,00;Cartão de Crédito;02/06/2026 11:27
4715;Usuario Teste;9,00;PIX;02/06/2026 11:25
634;Usuario Teste;7,50;PIX;02/06/2026 11:19
6716;Usuario Teste;17,50;PIX;02/06/2026 11:18
7343;Usuario Teste;10,50;Cartão de Crédito;02/06/2026 11:14
2079;Usuario Teste;13,50;PIX;02/06/2026 10:39
9032;Usuario Teste;2,00;Cartão de Crédito;02/06/2026 10:27
9841;Usuario Teste;3,00;Cartão de Débito;02/06/2026 10:25
2692;Usuario Teste;5,00;PIX;02/06/2026 10:00
5790;Usuario Teste;4,50;Cartão de Débito;02/06/2026 09:29
2024;Usuario Teste;18,50;Cartão de Crédito;02/06/2026 09:24
5285;Usuario Teste;4,50;Cartão de Débito;02/06/2026 08:43
7585;Usuario Teste;11,50;PIX;02/06/2026 08:23
6554;Usuario Teste;9,50;Cartão de Débito;02/06/2026 08:22
7361;Usuario Teste;4,50;PIX;02/06/2026 08:20
2867;Usuario Teste;27,50;Cartão de Crédito;02/06/2026 08:06
9218;Usuario Teste;2,00;Cartão de Crédito;02/06/2026 08:02
3089;Usuario Teste;3,00;Cartão de Débito;02/06/2026 07:57
7016;Usuario Teste;7,50;PIX;02/06/2026 07:01
6051;Usuario Teste;2,00;PIX;02/06/2026 06:33
8968;Usuario Teste;7,50;PIX;02/06/2026 06:21
9260;Usuario Teste;3,00;Cartão de Débito;02/06/2026 06:18
4838;Usuario Teste;13,50;Dinheiro;01/06/2026 18:57
4981;Usuario Teste;3,00;PIX;01/06/2026 18:57
6497;Usuario Teste;4,50;Cartão de Débito;01/06/2026 18:41
5704;Usuario Teste;9,50;PIX;01/06/2026 18:08
1261;Usuario Teste;25,50;PIX;01/06/2026 17:38
1424;Usuario Teste;7,50;PIX;01/06/2026 17:16
3330;Usuario Teste;6,00;PIX;01/06/2026 16:53
4307;Usuario Teste;10,00;PIX;01/06/2026 15:43
3686;Usuario Teste;3,00;Cartão de Crédito;01/06/2026 14:39
4600;Usuario Teste;8,50;PIX;01/06/2026 14:36
649;Usuario Teste;6,00;PIX;01/06/2026 14:33
7021;Usuario Teste;6,00;Cartão de Crédito;01/06/2026 14:24
9565;Usuario Teste;6,00;PIX;01/06/2026 13:42
5931;Usuario Teste;4,00;PIX;01/06/2026 13:34
3396;Usuario Teste;2,00;PIX;01/06/2026 13:16
4773;Usuario Teste;20,50;PIX;01/06/2026 13:01
9004;Usuario Teste;12,00;Cartão de Crédito;01/06/2026 11:58
4256;Usuario Teste;9,00;PIX;01/06/2026 11:29
5936;Usuario Teste;2,00;Cartão de Débito;01/06/2026 10:55
8071;Usuario Teste;8,00;Cartão de Crédito;01/06/2026 10:50
5396;Usuario Teste;5,00;PIX;01/06/2026 10:24
8508;Usuario Teste;4,50;PIX;01/06/2026 10:17
3138;Usuario Teste;13,00;PIX;01/06/2026 10:17
7268;Usuario Teste;9,00;Cartão de Débito;01/06/2026 10:03
820;Usuario Teste;4,00;Cartão de Crédito;01/06/2026 09:07
7732;Usuario Teste;2,00;PIX;01/06/2026 08:53
1800;Usuario Teste;3,00;Cartão de Crédito;01/06/2026 08:52
1306;Usuario Teste;3,00;PIX;01/06/2026 08:45
1900;Usuario Teste;4,50;PIX;01/06/2026 08:35
2180;Usuario Teste;4,00;Dinheiro;01/06/2026 08:35
2333;Usuario Teste;11,00;Cartão de Débito;01/06/2026 08:30
7938;Usuario Teste;11,50;Cartão de Crédito;01/06/2026 07:15
7596;Usuario Teste;7,50;Dinheiro;01/06/2026 07:09
6567;Usuario Teste;13,50;PIX;01/06/2026 07:09
6488;Usuario Teste;12,00;Cartão de Crédito;01/06/2026 06:25
8840;Usuario Teste;13,50;PIX;31/05/2026 19:16
2164;Usuario Teste;9,00;Cartão de Débito;31/05/2026 15:15
9206;Usuario Teste;2,00;Dinheiro;31/05/2026 14:19
6560;Usuario Teste;11,50;PIX;31/05/2026 13:50
6720;Usuario Teste;2,00;PIX;31/05/2026 12:45
3102;Usuario Teste;2,00;Cartão de Crédito;31/05/2026 11:52
8046;Usuario Teste;23,50;Cartão de Crédito;31/05/2026 11:46
9417;Usuario Teste;20,50;Cartão de Crédito;31/05/2026 10:43
3894;Usuario Teste;9,00;Cartão de Crédito;31/05/2026 10:17
3740;Usuario Teste;12,50;PIX;31/05/2026 10:16
8378;Usuario Teste;9,00;PIX;31/05/2026 07:46
1790;Usuario Teste;13,50;Cartão de Débito;31/05/2026 06:03
9353;Usuario Teste;5,00;Cartão de Débito;30/05/2026 19:45
271;Usuario Teste;6,00;Dinheiro;30/05/2026 19:02
1735;Usuario Teste;18,00;PIX;30/05/2026 19:02
1687;Usuario Teste;4,00;PIX;30/05/2026 18:38
7943;Usuario Teste;12,50;Dinheiro;30/05/2026 18:36
1062;Usuario Teste;17,00;Cartão de Débito;30/05/2026 18:20
1188;Usuario Teste;6,00;PIX;30/05/2026 18:16
98;Usuario Teste;5,50;PIX;30/05/2026 18:09
9163;Usuario Teste;6,00;Dinheiro;30/05/2026 17:49
9448;Usuario Teste;24,00;Dinheiro;30/05/2026 17:40
4621;Usuario Teste;15,00;Cartão de Crédito;30/05/2026 17:29
2314;Usuario Teste;14,00;PIX;30/05/2026 17:29
7909;Usuario Teste;3,00;PIX;30/05/2026 17:23
6864;Usuario Teste;9,00;Cartão de Crédito;30/05/2026 17:15
9515;Usuario Teste;11,50;Cartão de Crédito;30/05/2026 16:55
6174;Usuario Teste;15,50;Cartão de Débito;30/05/2026 16:28
3069;Usuario Teste;22,00;PIX;30/05/2026 16:15
6511;Usuario Teste;7,50;Dinheiro;30/05/2026 16:11
3282;Usuario Teste;12,00;Cartão de Crédito;30/05/2026 16:02
8001;Usuario Teste;14,00;Cartão de Crédito;30/05/2026 15:53
7370;Usuario Teste;28,00;PIX;30/05/2026 15:50
8911;Usuario Teste;15,00;Cartão de Crédito;30/05/2026 15:23
67;Usuario Teste;11,50;Cartão de Débito;30/05/2026 15:13
6393;Usuario Teste;4,50;Cartão de Crédito;30/05/2026 14:55
4311;Usuario Teste;8,50;Cartão de Débito;30/05/2026 13:44
1012;Usuario Teste;3,00;Cartão de Crédito;30/05/2026 12:41
1454;Usuario Teste;13,50;Cartão de Débito;30/05/2026 12:16
4286;Usuario Teste;9,00;Cartão de Crédito;30/05/2026 12:15
9264;Usuario Teste;12,00;Cartão de Crédito;30/05/2026 12:11
7536;Usuario Teste;15,00;PIX;30/05/2026 12:07
2967;Usuario Teste;3,00;Dinheiro;30/05/2026 12:03
3641;Usuario Teste;2,00;PIX;30/05/2026 12:02
6966;Usuario Teste;6,00;Cartão de Débito;30/05/2026 12:02
2748;Usuario Teste;5,00;Cartão de Débito;30/05/2026 11:40
5434;Usuario Teste;8,50;PIX;30/05/2026 11:32
7537;Usuario Teste;3,00;Dinheiro;30/05/2026 11:25
8201;Usuario Teste;24,00;PIX;30/05/2026 11:21
3096;Usuario Teste;4,50;PIX;30/05/2026 11:15
9038;Usuario Teste;2,00;Cartão de Débito;30/05/2026 11:00
5158;Usuario Teste;11,00;Cartão de Débito;30/05/2026 10:55
3595;Usuario Teste;16,50;Cartão de Débito;30/05/2026 10:34
1842;Usuario Teste;3,00;Cartão de Débito;30/05/2026 10:33
544;Usuario Teste;20,50;Cartão de Débito;30/05/2026 10:18
3988;Usuario Teste;11,50;PIX;30/05/2026 10:14
9820;Usuario Teste;22,00;Dinheiro;30/05/2026 09:56
9753;Usuario Teste;36,00;PIX;30/05/2026 09:33
2427;Usuario Teste;6,00;PIX;30/05/2026 09:15
8838;Usuario Teste;3,00;PIX;30/05/2026 09:12
1698;Usuario Teste;15,00;PIX;30/05/2026 08:57
2563;Usuario Teste;12,50;Cartão de Crédito;30/05/2026 08:55
244;Usuario Teste;4,50;Cartão de Crédito;30/05/2026 08:47
2355;Usuario Teste;11,00;Cartão de Crédito;30/05/2026 08:47
8334;Usuario Teste;10,00;PIX;30/05/2026 08:45
1136;Usuario Teste;6,00;Cartão de Débito;30/05/2026 08:41
1536;Usuario Teste;3,00;Cartão de Débito;30/05/2026 08:39
8656;Usuario Teste;6,50;Cartão de Débito;30/05/2026 08:35
7590;Usuario Teste;7,50;Cartão de Crédito;30/05/2026 08:32
2931;Usuario Teste;3,00;Cartão de Débito;30/05/2026 08:27
4825;Usuario Teste;9,50;PIX;30/05/2026 08:24
9798;Usuario Teste;19,50;PIX;30/05/2026 08:23
9948;Usuario Teste;6,00;Cartão de Débito;30/05/2026 08:21
1818;Usuario Teste;8,00;Dinheiro;30/05/2026 08:19
5709;Usuario Teste;13,50;PIX;30/05/2026 08:14
1001;Usuario Teste;17,50;Cartão de Crédito;30/05/2026 08:04
7045;Usuario Teste;18,50;PIX;30/05/2026 07:54
1905;Usuario Teste;22,50;PIX;30/05/2026 07:48
1211;Usuario Teste;22,50;Cartão de Crédito;30/05/2026 07:28
3770;Usuario Teste;8,50;Cartão de Débito;30/05/2026 07:28
4810;Usuario Teste;2,00;PIX;30/05/2026 07:23
997;Usuario Teste;11,50;PIX;30/05/2026 07:17
7291;Usuario Teste;9,00;Cartão de Crédito;29/05/2026 19:56
9282;Usuario Teste;8,50;PIX;29/05/2026 19:42
6955;Usuario Teste;3,00;PIX;29/05/2026 19:16
1709;Usuario Teste;3,00;Cartão de Débito;29/05/2026 18:50
499;Usuario Teste;7,50;Cartão de Crédito;29/05/2026 18:26
6072;Usuario Teste;10,00;Cartão de Crédito;29/05/2026 18:04
3529;Usuario Teste;14,50;Dinheiro;29/05/2026 18:04
2081;Usuario Teste;25,00;Cartão de Débito;29/05/2026 17:51
4334;Usuario Teste;3,00;PIX;29/05/2026 16:59
4782;Usuario Teste;20,00;Cartão de Crédito;29/05/2026 16:34
4267;Usuario Teste;2,00;PIX;29/05/2026 16:15
4606;Usuario Teste;14,50;PIX;29/05/2026 15:57
7713;Usuario Teste;3,00;PIX;29/05/2026 15:19
2309;Usuario Teste;13,00;Cartão de Débito;29/05/2026 15:14
9033;Usuario Teste;8,50;PIX;29/05/2026 14:45
3143;Usuario Teste;7,50;Dinheiro;29/05/2026 14:44
3984;Usuario Teste;12,50;PIX;29/05/2026 14:29
5426;Usuario Teste;4,50;PIX;29/05/2026 14:22
4602;Usuario Teste;2,00;PIX;29/05/2026 14:01
94;Usuario Teste;6,00;Dinheiro;29/05/2026 13:30
3585;Usuario Teste;3,00;Dinheiro;29/05/2026 13:22
5783;Usuario Teste;3,00;PIX;29/05/2026 13:04
9614;Usuario Teste;12,00;Cartão de Débito;29/05/2026 12:59
4001;Usuario Teste;13,00;PIX;29/05/2026 12:51
952;Usuario Teste;16,50;Cartão de Crédito;29/05/2026 12:37
6816;Usuario Teste;5,50;Cartão de Crédito;29/05/2026 12:15
8532;Usuario Teste;18,50;Dinheiro;29/05/2026 12:10
5997;Usuario Teste;3,00;PIX;29/05/2026 12:06
2123;Usuario Teste;8,50;Cartão de Débito;29/05/2026 11:43
1723;Usuario Teste;15,00;PIX;29/05/2026 11:28
9854;Usuario Teste;2,00;Cartão de Crédito;29/05/2026 11:20
1325;Usuario Teste;11,50;PIX;29/05/2026 11:17
9692;Usuario Teste;5,50;Cartão de Crédito;29/05/2026 10:56
3319;Usuario Teste;6,50;Dinheiro;29/05/2026 10:22
3661;Usuario Teste;2,00;PIX;29/05/2026 08:32
4058;Usuario Teste;14,00;Cartão de Débito;29/05/2026 08:26
4476;Usuario Teste;4,50;Cartão de Débito;29/05/2026 08:21
6647;Usuario Teste;29,00;Cartão de Débito;29/05/2026 08:10
333;Usuario Teste;13,50;PIX;29/05/2026 07:58
474;Usuario Teste;3,00;PIX;29/05/2026 07:58
7180;Usuario Teste;16,50;Cartão de Crédito;29/05/2026 07:56
9354;Usuario Teste;5,00;PIX;29/05/2026 07:46
4960;Usuario Teste;27,50;Cartão de Crédito;29/05/2026 07:24
542;Usuario Teste;13,50;Cartão de Débito;29/05/2026 07:15
3530;Usuario Teste;16,50;Cartão de Débito;29/05/2026 07:09
4498;Usuario Teste;5,50;PIX;29/05/2026 07:02
7333;Usuario Teste;4,50;Cartão de Débito;29/05/2026 06:30
4741;Usuario Teste;26,50;PIX;29/05/2026 06:06
772;Usuario Teste;14,00;Cartão de Débito;28/05/2026 19:53
1087;Usuario Teste;6,00;PIX;28/05/2026 19:18
5806;Usuario Teste;8,50;PIX;28/05/2026 18:31
6112;Usuario Teste;9,00;PIX;28/05/2026 18:29
6967;Usuario Teste;3,00;PIX;28/05/2026 18:19
7211;Usuario Teste;11,00;PIX;28/05/2026 18:07
2284;Usuario Teste;30,00;Cartão de Débito;28/05/2026 17:51
2089;Usuario Teste;14,00;Cartão de Débito;28/05/2026 17:45
366;Usuario Teste;11,00;PIX;28/05/2026 17:27
5152;Usuario Teste;33,50;PIX;28/05/2026 17:14
2367;Usuario Teste;2,00;PIX;28/05/2026 17:13
2266;Usuario Teste;5,00;PIX;28/05/2026 16:38
219;Usuario Teste;8,50;Cartão de Crédito;28/05/2026 16:11
9878;Usuario Teste;19,00;PIX;28/05/2026 16:07
6368;Usuario Teste;10,50;Cartão de Crédito;28/05/2026 14:54
4862;Usuario Teste;6,50;PIX;28/05/2026 14:35
3676;Usuario Teste;3,00;Cartão de Crédito;28/05/2026 14:33
4724;Usuario Teste;6,00;Cartão de Débito;28/05/2026 14:23
4148;Usuario Teste;4,00;Cartão de Débito;28/05/2026 14:19
7000;Usuario Teste;12,50;PIX;28/05/2026 14:02
5875;Usuario Teste;12,00;Cartão de Crédito;28/05/2026 13:58
9712;Usuario Teste;3,00;PIX;28/05/2026 13:36
8161;Usuario Teste;5,50;Dinheiro;28/05/2026 13:15
270;Usuario Teste;5,00;PIX;28/05/2026 13:10
3711;Usuario Teste;11,00;PIX;28/05/2026 12:51
8903;Usuario Teste;10,50;PIX;28/05/2026 12:36
1671;Usuario Teste;25,50;Cartão de Débito;28/05/2026 12:25
4202;Usuario Teste;5,00;PIX;28/05/2026 12:07
722;Usuario Teste;19,50;PIX;28/05/2026 12:02
4532;Usuario Teste;9,00;Cartão de Crédito;28/05/2026 11:53
8024;Usuario Teste;4,50;Cartão de Crédito;28/05/2026 11:40
8785;Usuario Teste;4,50;PIX;28/05/2026 11:36
9584;Usuario Teste;2,00;Cartão de Débito;28/05/2026 11:30
2461;Usuario Teste;8,50;Dinheiro;28/05/2026 11:21
9459;Usuario Teste;8,00;PIX;28/05/2026 11:15
5958;Usuario Teste;18,00;Cartão de Crédito;28/05/2026 11:14
3267;Usuario Teste;5,50;PIX;28/05/2026 11:11
4339;Usuario Teste;21,00;PIX;28/05/2026 10:54
9695;Usuario Teste;10,50;Cartão de Crédito;28/05/2026 10:29
5717;Usuario Teste;20,00;PIX;28/05/2026 10:14
9974;Usuario Teste;5,50;PIX;28/05/2026 10:12
2460;Usuario Teste;9,00;Cartão de Débito;28/05/2026 10:05
4227;Usuario Teste;10,50;Cartão de Crédito;28/05/2026 10:02
5136;Usuario Teste;9,00;Cartão de Débito;28/05/2026 09:37
8275;Usuario Teste;2,50;PIX;28/05/2026 09:27
6066;Usuario Teste;4,00;Cartão de Crédito;28/05/2026 08:58
5987;Usuario Teste;9,00;Cartão de Crédito;28/05/2026 08:56
3654;Usuario Teste;11,00;PIX;28/05/2026 08:31
9810;Usuario Teste;4,50;Cartão de Débito;28/05/2026 08:16
7405;Usuario Teste;8,00;PIX;28/05/2026 08:11
2499;Usuario Teste;13,50;Cartão de Débito;28/05/2026 08:10
8355;Usuario Teste;26,50;PIX;28/05/2026 07:58
3386;Usuario Teste;8,50;Dinheiro;28/05/2026 07:56
8522;Usuario Teste;4,50;Dinheiro;28/05/2026 07:39
1908;Usuario Teste;7,50;Cartão de Crédito;28/05/2026 07:35
9112;Usuario Teste;7,50;PIX;28/05/2026 07:26
4175;Usuario Teste;2,50;PIX;28/05/2026 07:25
5109;Usuario Teste;10,50;PIX;28/05/2026 07:20
7863;Usuario Teste;9,00;Cartão de Crédito;28/05/2026 07:13
839;Usuario Teste;5,50;Cartão de Débito;28/05/2026 07:11
6495;Usuario Teste;7,50;Cartão de Crédito;28/05/2026 07:11
8270;Usuario Teste;5,50;PIX;28/05/2026 07:11
6197;Usuario Teste;2,00;PIX;28/05/2026 07:05
215;Usuario Teste;3,00;PIX;28/05/2026 06:02
3806;Usuario Teste;3,00;PIX;27/05/2026 19:18
442;Usuario Teste;12,00;PIX;27/05/2026 19:00
9389;Usuario Teste;3,00;PIX;27/05/2026 19:00
368;Usuario Teste;16,00;PIX;27/05/2026 16:48
8853;Usuario Teste;3,00;Cartão de Crédito;27/05/2026 16:43
8426;Usuario Teste;23,00;Cartão de Débito;27/05/2026 16:41
8601;Usuario Teste;10,50;PIX;27/05/2026 16:26
8698;Usuario Teste;13,00;Cartão de Crédito;27/05/2026 15:33
912;Usuario Teste;7,50;Cartão de Crédito;27/05/2026 15:20
8950;Usuario Teste;3,00;PIX;27/05/2026 15:17
5073;Usuario Teste;3,00;PIX;27/05/2026 14:57
1174;Usuario Teste;15,50;Cartão de Crédito;27/05/2026 14:56
1633;Usuario Teste;7,50;PIX;27/05/2026 13:55
7210;Usuario Teste;26,00;Cartão de Crédito;27/05/2026 13:55
7378;Usuario Teste;3,00;PIX;27/05/2026 13:54
4039;Usuario Teste;9,00;Cartão de Débito;27/05/2026 12:44
2380;Usuario Teste;4,50;PIX;27/05/2026 12:43
4184;Usuario Teste;16,50;PIX;27/05/2026 12:36
9421;Usuario Teste;8,50;Cartão de Débito;27/05/2026 11:31
7084;Usuario Teste;2,00;PIX;27/05/2026 11:21
4052;Usuario Teste;5,00;PIX;27/05/2026 11:19
6441;Usuario Teste;4,00;PIX;27/05/2026 11:17
234;Usuario Teste;2,00;Cartão de Crédito;27/05/2026 11:17
7721;Usuario Teste;10,50;Cartão de Crédito;27/05/2026 10:53
3441;Usuario Teste;8,50;Cartão de Débito;27/05/2026 10:49
7157;Usuario Teste;6,50;PIX;27/05/2026 10:48
2224;Usuario Teste;18,00;Cartão de Débito;27/05/2026 10:46
4584;Usuario Teste;13,50;PIX;27/05/2026 10:31
9457;Usuario Teste;15,00;Cartão de Crédito;27/05/2026 10:22
7519;Usuario Teste;7,50;Cartão de Débito;27/05/2026 10:12
6430;Usuario Teste;19,50;Cartão de Crédito;27/05/2026 09:44
2066;Usuario Teste;16,50;Cartão de Crédito;27/05/2026 09:40
6340;Usuario Teste;6,50;PIX;27/05/2026 09:33
8043;Usuario Teste;4,50;PIX;27/05/2026 09:28
36;Usuario Teste;23,50;PIX;27/05/2026 09:09
6743;Usuario Teste;9,50;Cartão de Débito;27/05/2026 09:08
3042;Usuario Teste;5,00;PIX;27/05/2026 09:02
2305;Usuario Teste;4,00;Dinheiro;27/05/2026 08:43
2392;Usuario Teste;3,00;Cartão de Débito;27/05/2026 08:18
1706;Usuario Teste;21,50;Cartão de Crédito;27/05/2026 08:02
6843;Usuario Teste;6,00;PIX;27/05/2026 07:53
5080;Usuario Teste;20,00;PIX;27/05/2026 07:48
4678;Usuario Teste;15,00;Cartão de Crédito;27/05/2026 07:38
8239;Usuario Teste;8,00;Cartão de Crédito;27/05/2026 07:26
1300;Usuario Teste;12,00;PIX;27/05/2026 07:20
8187;Usuario Teste;5,00;Cartão de Crédito;27/05/2026 07:16
1743;Usuario Teste;15,00;Cartão de Débito;27/05/2026 07:16
2174;Usuario Teste;43,50;Cartão de Crédito;27/05/2026 07:07
1697;Usuario Teste;6,00;PIX;27/05/2026 07:06
2080;Usuario Teste;8,50;Cartão de Crédito;27/05/2026 07:01
6397;Usuario Teste;10,50;Cartão de Débito;27/05/2026 06:51
5831;Usuario Teste;9,50;Cartão de Débito;26/05/2026 19:46
7700;Usuario Teste;18,50;PIX;26/05/2026 17:55
5685;Usuario Teste;5,00;Cartão de Crédito;26/05/2026 17:52
2424;Usuario Teste;18,00;Cartão de Crédito;26/05/2026 17:51
6672;Usuario Teste;31,50;PIX;26/05/2026 17:30
7820;Usuario Teste;6,00;Dinheiro;26/05/2026 17:06
1354;Usuario Teste;4,50;PIX;26/05/2026 17:05
7001;Usuario Teste;4,00;Cartão de Crédito;26/05/2026 16:37
9166;Usuario Teste;5,50;Cartão de Crédito;26/05/2026 16:23
4611;Usuario Teste;12,50;Dinheiro;26/05/2026 15:57
5043;Usuario Teste;9,00;PIX;26/05/2026 15:53
6187;Usuario Teste;5,50;Cartão de Débito;26/05/2026 14:35
1335;Usuario Teste;9,00;Cartão de Crédito;26/05/2026 14:16
3480;Usuario Teste;4,50;Cartão de Débito;26/05/2026 14:03
2196;Usuario Teste;19,00;PIX;26/05/2026 13:11
2384;Usuario Teste;6,00;Cartão de Crédito;26/05/2026 12:58
9030;Usuario Teste;22,50;Cartão de Crédito;26/05/2026 12:55
6853;Usuario Teste;29,50;Cartão de Crédito;26/05/2026 12:22
180;Usuario Teste;20,50;PIX;26/05/2026 11:19
7027;Usuario Teste;9,00;Cartão de Débito;26/05/2026 11:02
1901;Usuario Teste;9,00;PIX;26/05/2026 11:01
1666;Usuario Teste;2,00;Dinheiro;26/05/2026 10:58
6790;Usuario Teste;4,50;PIX;26/05/2026 10:31
6380;Usuario Teste;12,50;PIX;26/05/2026 10:28
4776;Usuario Teste;15,00;PIX;26/05/2026 10:26
1890;Usuario Teste;20,50;PIX;26/05/2026 09:05
8741;Usuario Teste;4,00;Cartão de Débito;26/05/2026 08:37
3041;Usuario Teste;7,50;PIX;26/05/2026 08:33
1964;Usuario Teste;6,00;PIX;26/05/2026 08:20
4771;Usuario Teste;9,00;Cartão de Crédito;26/05/2026 07:51
8681;Usuario Teste;6,50;PIX;26/05/2026 07:46
7191;Usuario Teste;7,50;Cartão de Débito;26/05/2026 07:36
6424;Usuario Teste;2,00;PIX;26/05/2026 07:25
185;Usuario Teste;10,50;PIX;26/05/2026 07:20
4648;Usuario Teste;8,50;Cartão de Crédito;26/05/2026 07:13
5252;Usuario Teste;5,00;PIX;26/05/2026 06:51
1759;Usuario Teste;3,00;PIX;26/05/2026 06:36
6597;Usuario Teste;9,50;PIX;25/05/2026 19:06
4993;Usuario Teste;6,00;PIX;25/05/2026 18:58
6196;Usuario Teste;9,00;Cartão de Crédito;25/05/2026 17:55
9965;Usuario Teste;17,00;PIX;25/05/2026 17:43
7575;Usuario Teste;3,00;PIX;25/05/2026 17:40
5990;Usuario Teste;3,00;Dinheiro;25/05/2026 16:18
9724;Usuario Teste;8,50;PIX;25/05/2026 16:08
4756;Usuario Teste;3,00;PIX;25/05/2026 15:02
2201;Usuario Teste;10,50;Cartão de Crédito;25/05/2026 14:59
2739;Usuario Teste;20,50;PIX;25/05/2026 13:11
3527;Usuario Teste;4,00;Dinheiro;25/05/2026 12:45
3296;Usuario Teste;6,00;PIX;25/05/2026 12:17
7735;Usuario Teste;23,00;Dinheiro;25/05/2026 11:17
7758;Usuario Teste;11,00;Cartão de Débito;25/05/2026 10:59
8578;Usuario Teste;7,50;Dinheiro;25/05/2026 10:28
1851;Usuario Teste;4,50;PIX;25/05/2026 09:17
2658;Usuario Teste;10,00;PIX;25/05/2026 08:58
7354;Usuario Teste;7,50;Cartão de Débito;25/05/2026 08:48
5675;Usuario Teste;9,00;PIX;25/05/2026 08:46
6731;Usuario Teste;19,50;PIX;25/05/2026 08:46
7853;Usuario Teste;2,00;PIX;25/05/2026 08:28
2926;Usuario Teste;20,00;Cartão de Crédito;25/05/2026 08:23
4006;Usuario Teste;13,50;Cartão de Débito;25/05/2026 08:19
5949;Usuario Teste;2,00;Cartão de Crédito;25/05/2026 07:50
8943;Usuario Teste;11,00;PIX;25/05/2026 07:41
6920;Usuario Teste;32,50;Cartão de Crédito;25/05/2026 07:27
5694;Usuario Teste;12,00;Cartão de Crédito;25/05/2026 07:27
9571;Usuario Teste;3,00;PIX;25/05/2026 07:26
7666;Usuario Teste;4,00;PIX;25/05/2026 07:13
7903;Usuario Teste;2,00;Cartão de Crédito;25/05/2026 06:23
9479;Usuario Teste;3,00;Cartão de Crédito;25/05/2026 06:03
4795;Usuario Teste;5,00;Dinheiro;24/05/2026 19:15
5309;Usuario Teste;8,50;Dinheiro;24/05/2026 18:51
1832;Usuario Teste;12,00;Cartão de Débito;24/05/2026 17:48
5366;Usuario Teste;8,50;Dinheiro;24/05/2026 16:57
8394;Usuario Teste;6,50;Cartão de Débito;24/05/2026 16:48
530;Usuario Teste;6,00;PIX;24/05/2026 13:00
1217;Usuario Teste;8,00;PIX;24/05/2026 12:15
5155;Usuario Teste;9,00;Cartão de Débito;24/05/2026 11:56
6370;Usuario Teste;4,00;Cartão de Débito;24/05/2026 11:51
3551;Usuario Teste;3,00;Dinheiro;24/05/2026 11:38
4179;Usuario Teste;6,50;PIX;24/05/2026 11:23
4675;Usuario Teste;31,00;PIX;24/05/2026 11:10
5886;Usuario Teste;7,50;PIX;24/05/2026 11:04
9366;Usuario Teste;15,00;Cartão de Débito;24/05/2026 10:14
6603;Usuario Teste;15,00;PIX;24/05/2026 08:34
5672;Usuario Teste;6,00;PIX;24/05/2026 08:14
5563;Usuario Teste;30,00;PIX;24/05/2026 08:13
1340;Usuario Teste;7,50;Cartão de Débito;24/05/2026 08:04
6429;Usuario Teste;18,00;Cartão de Débito;24/05/2026 07:58
3336;Usuario Teste;5,50;PIX;24/05/2026 07:51
2524;Usuario Teste;13,50;PIX;24/05/2026 07:39
6687;Usuario Teste;10,00;PIX;24/05/2026 07:26
8517;Usuario Teste;9,50;Cartão de Crédito;24/05/2026 07:22
538;Usuario Teste;15,00;Cartão de Débito;24/05/2026 07:16
8384;Usuario Teste;5,00;PIX;24/05/2026 06:33
4365;Usuario Teste;4,50;Cartão de Crédito;23/05/2026 19:37
9257;Usuario Teste;15,50;PIX;23/05/2026 19:11
5139;Usuario Teste;5,50;PIX;23/05/2026 19:03
8910;Usuario Teste;12,00;Cartão de Crédito;23/05/2026 18:41
1858;Usuario Teste;14,50;Cartão de Crédito;23/05/2026 18:13
6969;Usuario Teste;13,50;PIX;23/05/2026 17:39
768;Usuario Teste;2,00;Cartão de Débito;23/05/2026 17:35
8477;Usuario Teste;12,00;Cartão de Débito;23/05/2026 17:21
864;Usuario Teste;9,00;Dinheiro;23/05/2026 17:17
4102;Usuario Teste;3,00;Cartão de Crédito;23/05/2026 17:12
6170;Usuario Teste;10,50;Cartão de Crédito;23/05/2026 16:21
5096;Usuario Teste;12,00;Cartão de Débito;23/05/2026 15:40
5830;Usuario Teste;2,00;PIX;23/05/2026 15:28
5739;Usuario Teste;34,00;Cartão de Débito;23/05/2026 15:16
7962;Usuario Teste;2,00;Cartão de Crédito;23/05/2026 14:58
9811;Usuario Teste;15,50;Cartão de Débito;23/05/2026 14:58
4028;Usuario Teste;3,00;Cartão de Débito;23/05/2026 14:39
5594;Usuario Teste;15,00;PIX;23/05/2026 14:38
4418;Usuario Teste;9,50;PIX;23/05/2026 14:37
6749;Usuario Teste;16,50;PIX;23/05/2026 14:30
9159;Usuario Teste;13,00;Cartão de Crédito;23/05/2026 14:28
1814;Usuario Teste;35,50;Cartão de Crédito;23/05/2026 14:09
